motion,inactive,2018/11/28 19:01:16.269,
motion,active,2018/11/28 19:00:56.747,
motion,inactive,2018/11/28 19:00:22.365,
motion,active,2018/11/28 18:58:39.741,
motion,inactive,2018/11/28 18:58:38.268,
motion,active,2018/11/28 18:58:26.150,
motion,inactive,2018/11/28 18:58:22.957,
motion,active,2018/11/28 18:57:53.991,
motion,inactive,2018/11/28 18:57:49.711,
motion,active,2018/11/28 18:57:21.965,
motion,inactive,2018/11/28 18:57:03.461,
motion,active,2018/11/28 18:54:54.041,
motion,inactive,2018/11/28 18:54:35.085,
motion,active,2018/11/28 18:53:22.016,
motion,inactive,2018/11/28 18:53:20.766,
motion,active,2018/11/28 18:47:51.391,
motion,inactive,2018/11/28 18:47:26.380,
motion,active,2018/11/28 18:46:10.149,
motion,inactive,2018/11/28 18:46:07.519,
motion,active,2018/11/28 18:45:50.129,
motion,inactive,2018/11/28 18:45:49.079,
motion,active,2018/11/28 18:45:16.999,
motion,inactive,2018/11/28 18:45:12.990,
motion,active,2018/11/28 18:45:02.550,
motion,inactive,2018/11/28 18:44:28.549,
motion,active,2018/11/28 18:43:57.582,
motion,inactive,2018/11/28 18:43:48.822,
motion,active,2018/11/28 18:41:50.496,
motion,inactive,2018/11/28 18:41:47.241,
motion,active,2018/11/28 18:41:23.818,
motion,inactive,2018/11/28 18:41:20.466,
motion,active,2018/11/28 18:40:51.566,
motion,inactive,2018/11/28 18:40:43.103,
motion,active,2018/11/28 18:40:24.258,
motion,inactive,2018/11/28 18:40:21.688,
motion,active,2018/11/28 18:39:32.716,
motion,inactive,2018/11/28 18:39:28.846,
motion,active,2018/11/28 18:39:05.176,
motion,inactive,2018/11/28 18:38:39.556,
motion,active,2018/11/28 18:38:07.136,
motion,inactive,2018/11/28 18:38:04.746,
motion,active,2018/11/28 18:37:50.256,
motion,inactive,2018/11/28 18:37:48.077,
motion,active,2018/11/28 18:37:27.637,
motion,inactive,2018/11/28 18:37:23.475,
motion,active,2018/11/28 18:37:01.156,
motion,inactive,2018/11/28 18:36:21.522,
motion,active,2018/11/28 18:36:10.201,
motion,inactive,2018/11/28 18:36:03.097,
motion,active,2018/11/28 18:35:17.979,
motion,inactive,2018/11/28 18:35:08.422,
motion,active,2018/11/28 18:33:23.730,
motion,inactive,2018/11/28 18:33:22.710,
motion,active,2018/11/28 18:32:19.688,
motion,inactive,2018/11/28 18:31:46.371,
acceleration,inactive,2018/11/28 18:30:23.678,
motion,active,2018/11/28 18:30:22.847,
status,closed,2018/11/28 18:30:20.043,
acceleration,active,2018/11/28 18:30:16.708,
motion,inactive,2018/11/28 18:29:05.348,
acceleration,inactive,2018/11/28 18:28:58.620,
acceleration,active,2018/11/28 18:28:53.960,
motion,active,2018/11/28 18:28:32.507,
motion,inactive,2018/11/28 18:28:07.540,
motion,active,2018/11/28 18:27:39.820,
motion,inactive,2018/11/28 18:27:11.460,
motion,active,2018/11/28 18:27:00.820,
motion,inactive,2018/11/28 18:26:32.515,
motion,active,2018/11/28 18:25:46.632,
motion,inactive,2018/11/28 18:24:34.157,
motion,active,2018/11/28 18:24:20.597,
motion,inactive,2018/11/28 18:24:10.586,
motion,active,2018/11/28 18:23:28.150,
motion,inactive,2018/11/28 18:23:20.230,
motion,active,2018/11/28 18:23:08.787,
motion,inactive,2018/11/28 18:22:55.580,
motion,active,2018/11/28 18:22:36.200,
motion,inactive,2018/11/28 18:22:12.350,
motion,active,2018/11/28 18:21:31.516,
motion,inactive,2018/11/28 18:21:17.010,
temperature,67,2018/11/28 18:19:35.979,
acceleration,inactive,2018/11/28 18:14:37.374,
motion,active,2018/11/28 18:14:35.720,
acceleration,active,2018/11/28 18:14:30.191,
acceleration,inactive,2018/11/28 18:14:06.821,
acceleration,active,2018/11/28 18:14:02.135,
motion,inactive,2018/11/28 18:13:48.453,
acceleration,inactive,2018/11/28 18:13:45.720,
acceleration,active,2018/11/28 18:13:41.374,
motion,active,2018/11/28 18:13:05.336,
motion,inactive,2018/11/28 18:13:04.316,
motion,active,2018/11/28 18:12:13.188,
motion,inactive,2018/11/28 18:12:06.846,
motion,active,2018/11/28 18:11:35.436,
motion,inactive,2018/11/28 18:11:32.637,
motion,active,2018/11/28 18:10:55.229,
motion,inactive,2018/11/28 18:10:53.820,
motion,active,2018/11/28 18:10:14.029,
motion,inactive,2018/11/28 18:10:07.122,
acceleration,inactive,2018/11/28 18:08:17.541,
motion,active,2018/11/28 18:08:15.003,
acceleration,active,2018/11/28 18:08:13.175,
motion,inactive,2018/11/28 18:07:30.053,
motion,active,2018/11/28 18:07:16.102,
motion,inactive,2018/11/28 18:07:15.078,
motion,active,2018/11/28 18:06:53.183,
motion,inactive,2018/11/28 18:06:36.334,
acceleration,inactive,2018/11/28 18:04:49.603,
motion,active,2018/11/28 18:04:49.392,
acceleration,active,2018/11/28 18:04:45.324,
temperature,68,2018/11/28 18:04:33.642,
motion,inactive,2018/11/28 18:04:13.081,
acceleration,inactive,2018/11/28 18:04:09.642,
acceleration,active,2018/11/28 18:04:04.923,
motion,active,2018/11/28 18:02:18.280,
acceleration,inactive,2018/11/28 18:02:18.214,
acceleration,active,2018/11/28 18:02:12.677,
motion,inactive,2018/11/28 18:01:07.956,
acceleration,inactive,2018/11/28 18:01:06.578,
status,open,2018/11/28 18:01:00.278,
acceleration,active,2018/11/28 18:00:59.907,
motion,active,2018/11/28 18:00:22.886,
motion,inactive,2018/11/28 18:00:01.786,
motion,active,2018/11/28 17:59:27.616,
acceleration,inactive,2018/11/28 17:59:25.898,
status,closed,2018/11/28 17:59:22.211,
acceleration,active,2018/11/28 17:59:18.846,
acceleration,inactive,2018/11/28 17:52:07.313,
status,open,2018/11/28 17:52:00.914,
acceleration,active,2018/11/28 17:52:00.753,
acceleration,inactive,2018/11/28 17:28:45.872,
acceleration,active,2018/11/28 17:28:42.290,
temperature,67,2018/11/28 17:09:24.812,
temperature,66,2018/11/28 17:07:58.149,
temperature,68,2018/11/28 16:14:16.407,
temperature,67,2018/11/28 16:13:04.600,
temperature,69,2018/11/28 15:39:10.525,
temperature,68,2018/11/28 15:03:12.435,
temperature,70,2018/11/28 14:49:02.250,
temperature,69,2018/11/28 14:23:58.082,
temperature,67,2018/11/28 14:23:16.649,
temperature,68,2018/11/28 14:03:54.390,
temperature,66,2018/11/28 13:58:19.212,
temperature,67,2018/11/28 13:43:51.910,
acceleration,inactive,2018/11/28 13:38:33.253,
acceleration,active,2018/11/28 13:38:29.784,
temperature,65,2018/11/28 13:38:21.966,
acceleration,inactive,2018/11/28 13:30:10.991,
acceleration,active,2018/11/28 13:30:07.561,
temperature,64,2018/11/28 13:13:25.993,
temperature,66,2018/11/28 13:08:46.753,
temperature,65,2018/11/28 12:43:43.669,
temperature,63,2018/11/28 12:38:30.722,
temperature,62,2018/11/28 11:28:42.226,
temperature,64,2018/11/28 10:43:29.319,
temperature,63,2018/11/28 9:58:56.068,
temperature,65,2018/11/28 9:08:16.920,
temperature,64,2018/11/28 8:39:08.858,
temperature,66,2018/11/28 8:08:08.583,
temperature,65,2018/11/28 7:44:16.501,
temperature,67,2018/11/28 7:38:04.272,
acceleration,inactive,2018/11/28 7:15:04.279,
status,closed,2018/11/28 7:15:00.380,
acceleration,active,2018/11/28 7:14:58.495,
temperature,68,2018/11/28 7:13:00.352,
acceleration,inactive,2018/11/28 7:12:44.825,
status,open,2018/11/28 7:12:39.900,
acceleration,active,2018/11/28 7:12:39.708,
motion,inactive,2018/11/28 7:11:38.628,
motion,active,2018/11/28 7:11:27.277,
motion,inactive,2018/11/28 7:11:26.256,
motion,active,2018/11/28 7:11:04.657,
motion,inactive,2018/11/28 7:10:49.227,
motion,active,2018/11/28 7:10:08.091,
motion,inactive,2018/11/28 7:10:03.623,
motion,active,2018/11/28 7:09:52.459,
motion,inactive,2018/11/28 7:09:49.369,
motion,active,2018/11/28 7:09:36.351,
acceleration,inactive,2018/11/28 7:08:23.292,
status,closed,2018/11/28 7:08:19.627,
acceleration,active,2018/11/28 7:08:18.132,
acceleration,inactive,2018/11/28 7:07:19.378,
acceleration,active,2018/11/28 7:07:15.189,
status,open,2018/11/28 7:07:15.103,
motion,inactive,2018/11/28 7:07:09.491,
motion,active,2018/11/28 7:06:48.211,
temperature,66,2018/11/28 6:54:22.661,
motion,inactive,2018/11/28 6:22:10.243,
acceleration,inactive,2018/11/28 6:21:22.129,
motion,active,2018/11/28 6:21:20.871,
status,closed,2018/11/28 6:21:18.583,
acceleration,active,2018/11/28 6:21:15.402,
temperature,69,2018/11/28 6:12:50.154,
temperature,67,2018/11/28 6:09:28.187,
motion,inactive,2018/11/28 6:01:39.601,
acceleration,inactive,2018/11/28 6:01:36.770,
acceleration,active,2018/11/28 6:01:30.881,
motion,active,2018/11/28 6:01:24.310,
motion,inactive,2018/11/28 6:00:59.630,
acceleration,inactive,2018/11/28 6:00:48.398,
motion,active,2018/11/28 6:00:45.958,
acceleration,active,2018/11/28 6:00:42.554,
motion,inactive,2018/11/28 6:00:30.790,
acceleration,inactive,2018/11/28 6:00:23.048,
acceleration,active,2018/11/28 6:00:19.653,
acceleration,inactive,2018/11/28 5:59:39.111,
motion,active,2018/11/28 5:59:38.861,
acceleration,active,2018/11/28 5:59:34.594,
motion,inactive,2018/11/28 5:58:59.186,
acceleration,inactive,2018/11/28 5:58:54.404,
acceleration,active,2018/11/28 5:58:50.810,
motion,active,2018/11/28 5:58:46.391,
motion,inactive,2018/11/28 5:58:42.680,
motion,active,2018/11/28 5:57:48.363,
motion,inactive,2018/11/28 5:57:36.005,
motion,active,2018/11/28 5:56:22.616,
motion,inactive,2018/11/28 5:55:00.030,
acceleration,inactive,2018/11/28 5:54:56.314,
acceleration,active,2018/11/28 5:54:52.098,
motion,active,2018/11/28 5:53:41.665,
motion,inactive,2018/11/28 5:53:37.455,
motion,active,2018/11/28 5:53:16.247,
motion,inactive,2018/11/28 5:51:46.185,
motion,active,2018/11/28 5:51:31.534,
motion,inactive,2018/11/28 5:51:07.194,
motion,active,2018/11/28 5:50:18.655,
motion,inactive,2018/11/28 5:48:10.564,
motion,active,2018/11/28 5:47:54.639,
motion,inactive,2018/11/28 5:47:07.769,
motion,active,2018/11/28 5:46:39.241,
motion,inactive,2018/11/28 5:46:35.361,
motion,active,2018/11/28 5:46:16.261,
motion,inactive,2018/11/28 5:46:15.251,
motion,active,2018/11/28 5:46:03.861,
motion,inactive,2018/11/28 5:45:15.287,
motion,active,2018/11/28 5:44:35.468,
motion,inactive,2018/11/28 5:44:33.646,
motion,active,2018/11/28 5:44:17.188,
motion,inactive,2018/11/28 5:44:11.294,
motion,active,2018/11/28 5:43:38.210,
motion,inactive,2018/11/28 5:43:01.356,
motion,active,2018/11/28 5:42:47.736,
motion,inactive,2018/11/28 5:42:35.336,
motion,active,2018/11/28 5:42:19.046,
motion,inactive,2018/11/28 5:42:17.967,
motion,active,2018/11/28 5:41:41.841,
motion,inactive,2018/11/28 5:41:37.445,
motion,active,2018/11/28 5:41:10.091,
motion,inactive,2018/11/28 5:41:07.099,
motion,active,2018/11/28 5:40:26.877,
motion,inactive,2018/11/28 5:40:17.879,
motion,active,2018/11/28 5:40:03.469,
motion,inactive,2018/11/28 5:38:34.849,
motion,active,2018/11/28 5:38:15.454,
motion,inactive,2018/11/28 5:36:49.151,
motion,active,2018/11/28 5:36:20.021,
motion,inactive,2018/11/28 5:34:35.557,
motion,active,2018/11/28 5:34:01.362,
motion,inactive,2018/11/28 5:33:53.616,
motion,active,2018/11/28 5:33:31.564,
motion,inactive,2018/11/28 5:32:55.512,
temperature,70,2018/11/28 5:32:42.872,
motion,active,2018/11/28 5:32:42.632,
motion,inactive,2018/11/28 5:32:38.842,
motion,active,2018/11/28 5:32:22.396,
motion,inactive,2018/11/28 5:32:06.374,
motion,active,2018/11/28 5:31:41.708,
motion,inactive,2018/11/28 5:31:24.659,
motion,active,2018/11/28 5:30:46.700,
motion,inactive,2018/11/28 5:30:38.245,
motion,active,2018/11/28 5:29:25.457,
motion,inactive,2018/11/28 5:29:11.727,
motion,active,2018/11/28 5:28:31.050,
motion,inactive,2018/11/28 5:28:14.331,
motion,active,2018/11/28 5:27:36.152,
motion,inactive,2018/11/28 5:26:56.914,
motion,active,2018/11/28 5:26:46.711,
motion,inactive,2018/11/28 5:26:26.501,
motion,active,2018/11/28 5:26:15.461,
motion,inactive,2018/11/28 5:24:30.776,
motion,active,2018/11/28 5:24:19.716,
motion,inactive,2018/11/28 5:23:32.796,
motion,active,2018/11/28 5:23:21.959,
motion,inactive,2018/11/28 5:22:29.625,
motion,active,2018/11/28 5:22:14.548,
motion,inactive,2018/11/28 5:22:04.436,
motion,active,2018/11/28 5:21:27.394,
motion,inactive,2018/11/28 5:21:07.077,
motion,active,2018/11/28 5:20:53.075,
motion,inactive,2018/11/28 5:20:43.476,
motion,active,2018/11/28 5:20:24.646,
motion,inactive,2018/11/28 5:20:23.516,
motion,active,2018/11/28 5:20:10.296,
motion,inactive,2018/11/28 5:20:06.888,
motion,active,2018/11/28 5:19:52.555,
motion,inactive,2018/11/28 5:19:10.032,
motion,active,2018/11/28 5:18:59.432,
motion,inactive,2018/11/28 5:18:45.352,
motion,active,2018/11/28 5:18:17.002,
motion,inactive,2018/11/28 5:18:09.289,
motion,active,2018/11/28 5:17:30.192,
motion,inactive,2018/11/28 5:17:21.762,
motion,active,2018/11/28 5:16:59.532,
motion,inactive,2018/11/28 5:16:33.824,
motion,active,2018/11/28 5:16:19.440,
motion,inactive,2018/11/28 5:16:08.938,
motion,active,2018/11/28 5:15:13.549,
motion,inactive,2018/11/28 5:13:30.839,
motion,active,2018/11/28 5:13:00.364,
motion,inactive,2018/11/28 5:12:34.394,
motion,active,2018/11/28 5:12:08.009,
motion,inactive,2018/11/28 5:11:53.190,
motion,active,2018/11/28 5:11:33.637,
motion,inactive,2018/11/28 5:11:27.427,
motion,active,2018/11/28 5:11:13.877,
motion,inactive,2018/11/28 5:11:09.806,
motion,active,2018/11/28 5:10:42.827,
motion,inactive,2018/11/28 5:10:26.477,
motion,active,2018/11/28 5:10:13.799,
motion,inactive,2018/11/28 5:10:12.777,
motion,active,2018/11/28 5:09:48.855,
motion,inactive,2018/11/28 5:09:44.421,
motion,active,2018/11/28 5:09:20.487,
motion,inactive,2018/11/28 5:09:14.057,
motion,active,2018/11/28 5:08:29.077,
motion,inactive,2018/11/28 5:07:35.898,
motion,active,2018/11/28 5:07:25.301,
motion,inactive,2018/11/28 5:06:35.035,
motion,active,2018/11/28 5:06:07.561,
motion,inactive,2018/11/28 5:05:55.775,
motion,active,2018/11/28 5:05:18.750,
motion,inactive,2018/11/28 5:04:26.889,
motion,active,2018/11/28 5:04:14.581,
motion,inactive,2018/11/28 5:03:43.501,
motion,active,2018/11/28 5:03:17.641,
motion,inactive,2018/11/28 5:03:14.051,
motion,active,2018/11/28 5:02:36.090,
motion,inactive,2018/11/28 5:02:17.760,
motion,active,2018/11/28 5:01:06.342,
motion,inactive,2018/11/28 5:00:30.881,
motion,active,2018/11/28 4:59:51.540,
motion,inactive,2018/11/28 4:59:42.663,
temperature,68,2018/11/28 4:59:37.247,
motion,active,2018/11/28 4:59:09.791,
motion,inactive,2018/11/28 4:58:55.861,
motion,active,2018/11/28 4:58:12.241,
motion,inactive,2018/11/28 4:58:06.771,
motion,active,2018/11/28 4:57:52.841,
motion,inactive,2018/11/28 4:57:42.031,
motion,active,2018/11/28 4:57:01.105,
motion,inactive,2018/11/28 4:56:49.264,
motion,active,2018/11/28 4:56:34.452,
motion,inactive,2018/11/28 4:56:28.782,
motion,active,2018/11/28 4:56:08.952,
motion,inactive,2018/11/28 4:55:54.572,
motion,active,2018/11/28 4:55:02.352,
motion,inactive,2018/11/28 4:54:13.912,
motion,active,2018/11/28 4:54:02.052,
motion,inactive,2018/11/28 4:53:47.332,
motion,active,2018/11/28 4:53:33.782,
motion,inactive,2018/11/28 4:53:32.722,
motion,active,2018/11/28 4:52:41.232,
motion,inactive,2018/11/28 4:52:03.102,
motion,active,2018/11/28 4:51:49.168,
motion,inactive,2018/11/28 4:51:32.719,
motion,active,2018/11/28 4:51:14.697,
motion,inactive,2018/11/28 4:50:43.993,
motion,active,2018/11/28 4:50:22.077,
motion,inactive,2018/11/28 4:50:13.618,
motion,active,2018/11/28 4:49:59.596,
motion,inactive,2018/11/28 4:49:58.534,
motion,active,2018/11/28 4:49:22.807,
motion,inactive,2018/11/28 4:49:12.656,
motion,active,2018/11/28 4:49:02.083,
motion,inactive,2018/11/28 4:48:55.618,
motion,active,2018/11/28 4:48:36.859,
motion,inactive,2018/11/28 4:48:35.838,
motion,active,2018/11/28 4:48:20.178,
motion,inactive,2018/11/28 4:48:09.548,
motion,active,2018/11/28 4:47:59.258,
motion,inactive,2018/11/28 4:47:54.548,
motion,active,2018/11/28 4:47:39.878,
motion,inactive,2018/11/28 4:47:36.528,
motion,active,2018/11/28 4:47:09.758,
motion,inactive,2018/11/28 4:46:52.778,
motion,active,2018/11/28 4:46:31.158,
motion,inactive,2018/11/28 4:46:27.580,
motion,active,2018/11/28 4:46:13.888,
motion,inactive,2018/11/28 4:46:02.518,
motion,active,2018/11/28 4:45:48.787,
motion,inactive,2018/11/28 4:45:21.868,
motion,active,2018/11/28 4:44:38.355,
motion,inactive,2018/11/28 4:44:11.935,
motion,active,2018/11/28 4:42:58.398,
motion,inactive,2018/11/28 4:42:54.168,
motion,active,2018/11/28 4:42:37.140,
motion,inactive,2018/11/28 4:42:11.498,
motion,active,2018/11/28 4:41:57.828,
motion,inactive,2018/11/28 4:41:49.428,
motion,active,2018/11/28 4:41:33.588,
motion,inactive,2018/11/28 4:41:05.990,
motion,active,2018/11/28 4:40:48.448,
motion,inactive,2018/11/28 4:40:47.168,
motion,active,2018/11/28 4:40:28.888,
motion,inactive,2018/11/28 4:39:06.682,
motion,active,2018/11/28 4:38:44.041,
motion,inactive,2018/11/28 4:37:48.199,
motion,active,2018/11/28 4:37:36.067,
motion,inactive,2018/11/28 4:37:04.659,
motion,active,2018/11/28 4:36:40.317,
motion,inactive,2018/11/28 4:35:57.561,
motion,active,2018/11/28 4:35:44.291,
motion,inactive,2018/11/28 4:35:40.301,
motion,active,2018/11/28 4:35:29.837,
motion,inactive,2018/11/28 4:33:41.688,
motion,active,2018/11/28 4:32:47.402,
motion,inactive,2018/11/28 4:31:58.829,
motion,active,2018/11/28 4:31:45.560,
motion,inactive,2018/11/28 4:31:28.288,
motion,active,2018/11/28 4:30:49.937,
motion,inactive,2018/11/28 4:30:25.197,
motion,active,2018/11/28 4:30:13.377,
motion,inactive,2018/11/28 4:30:09.464,
motion,active,2018/11/28 4:29:15.007,
motion,inactive,2018/11/28 4:28:26.277,
motion,active,2018/11/28 4:27:59.487,
motion,inactive,2018/11/28 4:27:42.337,
motion,active,2018/11/28 4:26:42.434,
motion,inactive,2018/11/28 4:26:09.765,
motion,active,2018/11/28 4:25:59.180,
motion,inactive,2018/11/28 4:25:38.566,
motion,active,2018/11/28 4:25:17.658,
motion,inactive,2018/11/28 4:25:16.558,
motion,active,2018/11/28 4:25:05.178,
motion,inactive,2018/11/28 4:24:45.379,
motion,active,2018/11/28 4:23:54.441,
motion,inactive,2018/11/28 4:22:19.300,
motion,active,2018/11/28 4:21:51.143,
motion,inactive,2018/11/28 4:21:26.040,
motion,active,2018/11/28 4:18:37.561,
motion,inactive,2018/11/28 4:18:14.009,
motion,active,2018/11/28 4:17:47.821,
temperature,71,2018/11/28 4:17:28.791,
motion,inactive,2018/11/28 4:16:54.750,
motion,active,2018/11/28 4:16:28.532,
motion,inactive,2018/11/28 4:15:35.597,
motion,active,2018/11/28 4:15:24.215,
motion,inactive,2018/11/28 4:14:49.345,
motion,active,2018/11/28 4:14:34.994,
motion,inactive,2018/11/28 4:14:29.895,
motion,active,2018/11/28 4:14:17.714,
motion,inactive,2018/11/28 4:13:48.174,
motion,active,2018/11/28 4:13:37.704,
motion,inactive,2018/11/28 4:13:06.925,
motion,active,2018/11/28 4:12:53.343,
motion,inactive,2018/11/28 4:12:35.585,
motion,active,2018/11/28 4:12:21.685,
motion,inactive,2018/11/28 4:11:12.068,
motion,active,2018/11/28 4:10:39.403,
motion,inactive,2018/11/28 4:10:18.417,
motion,active,2018/11/28 4:10:05.657,
motion,inactive,2018/11/28 4:09:03.809,
motion,active,2018/11/28 4:08:43.927,
motion,inactive,2018/11/28 4:07:01.437,
motion,active,2018/11/28 4:06:49.257,
motion,inactive,2018/11/28 4:06:35.947,
motion,active,2018/11/28 4:05:57.418,
motion,inactive,2018/11/28 4:04:13.599,
motion,active,2018/11/28 4:03:42.090,
motion,inactive,2018/11/28 4:03:37.250,
motion,active,2018/11/28 4:03:00.461,
motion,inactive,2018/11/28 4:02:57.171,
motion,active,2018/11/28 4:02:41.361,
motion,inactive,2018/11/28 4:02:18.801,
motion,active,2018/11/28 4:01:41.652,
motion,inactive,2018/11/28 4:00:29.847,
motion,active,2018/11/28 4:00:15.539,
motion,inactive,2018/11/28 3:59:57.128,
motion,active,2018/11/28 3:59:19.049,
motion,inactive,2018/11/28 3:59:05.399,
motion,active,2018/11/28 3:58:50.409,
motion,inactive,2018/11/28 3:58:21.246,
motion,active,2018/11/28 3:57:54.679,
motion,inactive,2018/11/28 3:57:20.082,
motion,active,2018/11/28 3:56:46.729,
motion,inactive,2018/11/28 3:55:56.304,
motion,active,2018/11/28 3:55:46.177,
motion,inactive,2018/11/28 3:54:50.886,
motion,active,2018/11/28 3:54:40.216,
motion,inactive,2018/11/28 3:54:09.846,
motion,active,2018/11/28 3:53:55.528,
motion,inactive,2018/11/28 3:53:52.659,
motion,active,2018/11/28 3:52:41.971,
motion,inactive,2018/11/28 3:52:32.422,
motion,active,2018/11/28 3:52:08.742,
motion,inactive,2018/11/28 3:52:04.779,
motion,active,2018/11/28 3:51:51.622,
motion,inactive,2018/11/28 3:51:41.142,
motion,active,2018/11/28 3:51:25.632,
motion,inactive,2018/11/28 3:51:17.542,
motion,active,2018/11/28 3:50:17.242,
motion,inactive,2018/11/28 3:50:12.542,
temperature,69,2018/11/28 3:49:45.062,
motion,active,2018/11/28 3:49:04.160,
motion,inactive,2018/11/28 3:48:58.408,
motion,active,2018/11/28 3:47:48.300,
motion,inactive,2018/11/28 3:47:36.400,
motion,active,2018/11/28 3:47:25.879,
motion,inactive,2018/11/28 3:47:04.930,
motion,active,2018/11/28 3:46:45.420,
motion,inactive,2018/11/28 3:46:32.010,
