00:30:17.5,1,inactive,inactive,68
00:41:39.7,1,inactive,active,63
00:37:13.6,1,active,inactive,71
00:47:42.6,1,active,active,64
00:00:55.3,6,inactive,active,69
00:44:02.5,0,inactive,inactive,66
00:28:07.9,3,inactive,inactive,65
00:27:03.6,5,inactive,active,68
00:00:27.7,4,inactive,active,62
00:45:54.7,6,active,inactive,64
00:41:24.6,0,inactive,inactive,65
00:52:57.8,0,active,inactive,63
00:15:50.3,4,inactive,inactive,65
00:47:04,4,active,inactive,71
00:48:21.4,1,active,inactive,63
00:21:04,0,inactive,inactive,63
00:03:39.5,0,active,active,66
00:26:25,3,active,inactive,65
00:45:59.7,0,inactive,active,66
00:10:45.6,3,active,inactive,70
00:05:12,0,inactive,active,70
00:51:30.9,1,inactive,inactive,66
00:21:25.7,4,active,active,69
00:45:11.8,0,active,active,67
00:14:26.4,3,active,inactive,66
00:58:46.9,1,inactive,inactive,63
00:08:49.1,3,inactive,inactive,65
00:19:46.9,0,inactive,inactive,69
00:22:05.4,0,inactive,active,67
00:07:37.3,1,inactive,inactive,67
00:29:27.1,3,inactive,inactive,63
00:38:51.7,0,inactive,active,69
00:30:56.9,1,inactive,inactive,66
00:07:01.3,2,inactive,inactive,70
00:58:36.3,0,inactive,inactive,62
00:11:21.9,1,inactive,inactive,68
00:37:40.8,2,inactive,inactive,65
00:58:15.8,1,inactive,inactive,67
00:46:33.7,3,inactive,inactive,64
00:29:40.2,2,inactive,inactive,62
00:25:11.1,3,inactive,inactive,62
00:49:26.8,2,inactive,inactive,68
00:16:53.4,2,active,inactive,67
00:04:21.2,4,inactive,inactive,62
00:20:39,0,inactive,inactive,68
00:51:37.2,3,inactive,inactive,71
00:01:47,2,inactive,inactive,71
00:57:19.9,2,inactive,inactive,70
00:16:03.6,0,active,inactive,63
00:28:06.1,2,inactive,inactive,68
00:15:23.9,0,active,inactive,67
00:09:07.9,1,active,inactive,65
00:36:16.2,3,inactive,inactive,68
00:24:19.9,4,inactive,inactive,64
00:02:48.9,2,inactive,inactive,69
00:26:45.8,4,inactive,inactive,67
00:26:23.4,0,inactive,active,65
00:38:44.2,1,active,inactive,69
00:55:16.1,3,active,active,64
00:31:09.1,3,active,inactive,70
00:03:56.5,3,inactive,inactive,62
00:29:11,0,inactive,inactive,63
00:34:27.7,2,inactive,inactive,62
00:01:50.8,3,inactive,inactive,67
00:39:52.7,4,inactive,inactive,68
00:31:47.8,0,active,inactive,67
00:26:32.7,0,inactive,active,62
00:32:31.1,3,active,inactive,66
00:07:13.3,2,inactive,inactive,69
00:39:12.8,1,inactive,inactive,69
00:34:43.9,1,inactive,inactive,63
00:40:40.5,1,active,inactive,67
00:29:41.6,2,inactive,inactive,67
00:53:37.9,3,active,inactive,65
00:42:29.5,2,inactive,inactive,67
00:59:22,1,inactive,inactive,71
00:48:43.3,1,inactive,inactive,62
00:08:02.3,0,inactive,inactive,64
00:26:47.1,6,inactive,inactive,67
00:04:26.6,1,inactive,inactive,68
00:41:49.8,3,inactive,inactive,67
00:27:43.8,3,inactive,inactive,70
00:35:57.5,2,active,inactive,71
00:03:35.5,6,inactive,inactive,62
00:45:36.7,1,inactive,inactive,68
00:28:36.7,3,inactive,inactive,67
00:46:05.6,0,inactive,inactive,62
00:52:03.6,3,active,active,71
00:10:05,3,inactive,inactive,67
00:27:15,0,inactive,inactive,62
00:49:36.4,2,inactive,inactive,70
00:37:54.4,2,inactive,inactive,67
00:39:15.3,2,inactive,inactive,69
00:04:30.3,3,active,inactive,63
00:14:03.5,1,inactive,inactive,63
00:26:30.1,0,inactive,inactive,64
00:58:32.1,4,inactive,inactive,62
00:38:46.6,3,inactive,active,71
00:31:56,6,inactive,inactive,66
00:23:58.1,4,active,inactive,66
00:17:16,4,inactive,inactive,63
00:15:38.2,6,inactive,inactive,63
00:48:14.1,2,active,inactive,71
00:02:14.2,0,inactive,inactive,63
00:01:53.7,2,active,inactive,62
00:23:11.6,1,inactive,inactive,65
00:25:09.6,2,active,active,71
00:43:57.2,1,inactive,inactive,64
00:48:41.1,3,inactive,inactive,65
00:43:32.7,2,active,active,67
00:53:17.2,2,inactive,inactive,62
00:05:37.1,0,inactive,inactive,69
00:28:07.9,1,inactive,inactive,65
00:46:46.8,2,inactive,active,69
00:47:05.4,1,inactive,active,71
00:23:28.5,0,inactive,active,70
00:22:23.6,0,inactive,inactive,67
00:19:50.9,4,inactive,inactive,67
00:37:34,2,active,inactive,62
00:30:57.8,3,inactive,inactive,67
00:59:06,0,inactive,inactive,67
00:51:02.5,5,inactive,active,65
00:41:03.5,5,inactive,inactive,66
00:25:21.5,1,inactive,inactive,66
00:44:51.4,0,inactive,inactive,69
00:28:04.6,2,inactive,inactive,64
00:47:14.6,1,inactive,inactive,65
00:57:45.3,4,inactive,inactive,70
00:11:04.9,5,inactive,inactive,67
00:32:50.2,0,inactive,inactive,63
00:07:30,4,inactive,inactive,65
00:46:02.8,6,inactive,inactive,65
00:37:39.8,1,inactive,inactive,64
00:01:51.2,2,inactive,inactive,65
00:40:16.5,2,inactive,inactive,70
00:11:16,2,active,inactive,67
00:25:04.5,1,inactive,inactive,70
00:13:45.1,4,inactive,inactive,67
00:03:03.2,3,inactive,inactive,69
00:15:09.8,4,active,inactive,62
00:44:31.3,4,inactive,inactive,71
00:27:17,2,inactive,active,68
00:22:03.7,2,inactive,inactive,66
00:46:31.7,3,inactive,inactive,64
00:33:12.5,3,inactive,inactive,62
00:13:16.1,4,inactive,active,64
00:22:43.7,2,inactive,inactive,69
00:01:05.6,1,inactive,active,69
00:15:19.3,0,inactive,inactive,66
00:31:34.1,1,inactive,active,62
00:59:05.7,0,inactive,inactive,63
00:04:01.9,2,inactive,active,65
00:30:22,3,active,inactive,65
00:17:53.4,4,inactive,inactive,62
00:20:14.9,0,inactive,inactive,69
00:48:32.2,5,inactive,inactive,62
00:17:19,3,inactive,inactive,68
00:41:56,2,inactive,active,67
00:42:09.2,2,inactive,inactive,68
00:25:45.6,3,inactive,inactive,69
00:35:04.6,5,inactive,inactive,64
00:40:09.1,6,inactive,inactive,66
00:53:13.3,3,inactive,inactive,62
00:10:54,2,inactive,inactive,65
00:57:15.6,6,inactive,inactive,71
00:48:20.1,4,inactive,inactive,64
00:45:34.4,6,inactive,inactive,66
00:58:06.3,4,inactive,inactive,69
00:42:17.8,4,inactive,inactive,68
00:41:22.5,4,inactive,inactive,63
00:56:00.7,3,inactive,inactive,69
00:54:38.9,2,inactive,inactive,64
00:19:04,4,inactive,inactive,70
00:01:37.9,3,inactive,inactive,70
00:25:23.4,4,inactive,inactive,66
00:45:09.9,3,inactive,inactive,62
00:44:34.7,1,inactive,active,63
00:08:01.2,5,inactive,inactive,66
00:14:01.2,1,inactive,active,64
00:07:20.7,1,inactive,inactive,69
00:13:28.1,1,inactive,inactive,66
00:48:08.1,1,inactive,inactive,67
00:54:03.8,3,active,active,71
00:34:44.4,1,inactive,inactive,63
00:56:02.9,3,active,inactive,67
00:06:17.2,4,active,active,71
00:20:05.5,3,inactive,inactive,65
00:48:51.3,2,inactive,inactive,65
00:19:19.9,1,inactive,active,65
00:16:51.8,0,inactive,inactive,71
00:53:30,1,inactive,inactive,64
00:10:16.5,2,inactive,inactive,68
00:49:07.1,0,inactive,inactive,62
00:54:41.1,6,inactive,inactive,63
00:30:17.4,3,inactive,inactive,62
00:54:15.8,2,inactive,inactive,71
00:20:09.4,1,active,inactive,70
00:21:26.5,4,inactive,inactive,70
00:55:33.4,3,inactive,active,66
00:10:01.5,0,active,inactive,68
00:32:06.3,5,inactive,inactive,62
00:45:42.6,2,inactive,inactive,62
00:46:57.6,4,inactive,inactive,66
00:52:39.1,1,inactive,active,71
00:37:04.6,4,inactive,inactive,71
00:31:40.1,0,inactive,inactive,68
00:44:38.6,1,inactive,inactive,68
00:09:41,0,inactive,inactive,69
00:21:39.4,3,inactive,inactive,65
00:29:52.8,1,inactive,active,67
00:19:49,0,active,inactive,69
00:29:43,6,inactive,inactive,71
00:04:46.7,1,inactive,inactive,67
00:30:13.1,3,inactive,inactive,71
00:11:04,0,inactive,inactive,65
00:56:09,4,inactive,inactive,62
00:10:56.3,5,inactive,inactive,70
00:13:03.1,3,inactive,inactive,66
00:48:08.7,4,inactive,inactive,63
00:48:23.8,3,inactive,inactive,67
00:30:14,1,active,active,62
00:08:17.6,3,inactive,inactive,64
00:31:42,0,inactive,inactive,70
00:41:53.5,1,inactive,inactive,65
00:17:31.9,3,inactive,inactive,63
00:57:09.5,5,active,inactive,68
00:02:49.3,4,inactive,inactive,64
00:33:21.7,0,inactive,inactive,67
00:04:27.1,2,inactive,active,69
00:17:20.7,2,inactive,inactive,62
00:14:20.7,6,active,inactive,66
00:19:34.1,1,inactive,inactive,66
00:58:49.2,5,inactive,inactive,69
00:34:31.3,3,inactive,inactive,65
00:48:33.3,0,inactive,inactive,69
00:41:28.6,1,inactive,inactive,65
00:07:15.8,3,inactive,inactive,71
00:21:26.6,3,inactive,inactive,69
00:32:45.6,0,inactive,inactive,63
00:22:46.4,4,inactive,inactive,65
00:27:39.4,4,inactive,inactive,68
00:14:25.9,4,inactive,inactive,64
00:29:32.9,5,inactive,inactive,70
00:21:49.8,0,inactive,inactive,69
00:44:06.4,0,inactive,active,62
00:38:42.6,1,inactive,inactive,68
00:34:34.3,5,inactive,inactive,62
00:10:01.3,4,inactive,inactive,65
00:38:11.9,1,inactive,inactive,69
00:25:54.9,0,inactive,inactive,70
00:18:51.7,4,active,inactive,66
00:40:00.4,1,inactive,active,68
00:13:49.7,2,active,inactive,64
00:42:28.8,2,inactive,active,68
00:55:32,3,inactive,inactive,69
00:19:21.4,1,active,inactive,71
00:04:47.4,1,inactive,inactive,66
00:33:30,0,active,inactive,62
00:15:33,2,inactive,active,63
00:53:57,0,inactive,inactive,67
00:16:48.3,1,active,active,65
00:35:34.9,4,inactive,inactive,70
00:07:13.6,4,inactive,active,71
00:55:18,2,inactive,inactive,63
00:49:06.5,5,active,inactive,67
00:32:10.8,4,inactive,inactive,67
00:56:20.8,1,inactive,active,66
00:44:19.7,4,inactive,inactive,67
00:21:24.2,4,active,inactive,68
00:38:28,1,inactive,inactive,70
00:38:38.5,1,inactive,inactive,63
00:20:04.8,3,inactive,inactive,70
00:58:25.8,4,inactive,active,65
00:27:52.9,0,inactive,inactive,62
00:45:08.3,4,inactive,active,66
00:12:42.4,1,inactive,inactive,64
00:19:51.7,2,active,inactive,62
00:41:47.7,0,inactive,inactive,62
00:35:35.1,2,active,inactive,71
00:48:55.6,4,inactive,inactive,62
00:22:29,1,inactive,inactive,70
00:55:25.9,4,inactive,inactive,69
00:58:46.6,4,inactive,inactive,70
00:05:34.4,0,inactive,active,71
00:08:15.6,4,inactive,active,64
00:30:14.5,2,inactive,inactive,63
00:13:38.6,2,inactive,inactive,62
00:42:15.9,0,active,inactive,67
00:19:36.7,0,inactive,active,64
00:37:45.1,1,inactive,inactive,65
00:27:12.6,2,inactive,active,64
00:35:08.3,3,inactive,inactive,62
00:02:29.7,4,active,inactive,68
00:55:21.9,3,inactive,inactive,66
00:34:39.7,1,inactive,active,70
00:36:27.9,3,inactive,inactive,67
00:52:15,5,inactive,inactive,66
00:16:37.4,3,active,inactive,68
00:42:34.6,1,inactive,inactive,67
00:30:17.4,1,active,inactive,67
00:25:45.5,0,inactive,active,62
00:32:04.4,3,inactive,inactive,66
00:57:33,6,inactive,inactive,66
00:03:08.7,2,active,inactive,63
00:42:43.3,1,inactive,inactive,66
00:02:28.7,3,active,inactive,66
00:06:42.6,6,inactive,inactive,68
00:59:07.7,4,active,inactive,62
00:41:51.6,1,inactive,inactive,70
00:13:35.3,4,inactive,inactive,65
00:51:34.4,2,inactive,inactive,67
00:52:59.5,3,inactive,inactive,64
00:47:30,1,inactive,inactive,65
00:03:45.5,1,inactive,inactive,62
00:29:16.9,2,inactive,inactive,63
00:19:12.3,1,active,inactive,66
00:38:48.8,1,inactive,inactive,66
00:15:33.6,3,inactive,inactive,70
00:52:28.2,1,inactive,active,63
00:20:50.9,3,inactive,inactive,69
00:09:20.3,4,active,inactive,69
00:18:16.4,2,inactive,inactive,64
00:46:11.5,3,inactive,active,66
00:41:01.1,3,inactive,inactive,67
00:50:01.4,1,inactive,inactive,64
00:26:19.7,2,inactive,inactive,62
00:39:57.8,2,inactive,inactive,65
00:31:16.4,1,inactive,inactive,71
00:10:02.1,1,inactive,inactive,71
00:20:53.6,1,inactive,inactive,64
00:32:23.2,2,inactive,inactive,66
00:20:08,3,inactive,inactive,70
00:55:27.6,3,inactive,inactive,69
00:32:10.7,0,active,inactive,70
00:58:32.8,4,inactive,active,70
00:13:26.5,4,active,inactive,69
00:37:08.1,4,inactive,inactive,71
00:44:59.4,2,inactive,inactive,68
00:57:43.7,0,active,active,68
00:41:10.1,0,inactive,inactive,62
00:28:31.8,3,inactive,active,65
00:23:27.1,0,inactive,inactive,69
00:49:00.6,5,inactive,inactive,70
00:45:19.8,2,inactive,active,62
00:50:57.6,4,inactive,inactive,62
00:54:31.5,3,active,inactive,62
00:38:27.7,2,inactive,inactive,71
00:05:30.6,2,inactive,inactive,64
00:26:49.1,5,inactive,inactive,65
00:05:49.8,5,inactive,active,69
00:32:55.6,0,inactive,inactive,67
00:04:23.7,1,active,inactive,62
00:56:50.7,1,active,inactive,63
00:17:04.9,2,active,inactive,63
00:31:41.8,1,active,inactive,63
00:05:34.8,4,active,inactive,64
00:23:09.5,1,inactive,inactive,62
00:12:31.2,0,active,inactive,63
00:10:48.4,0,inactive,inactive,65
00:56:59.7,6,inactive,active,63
00:25:15.3,0,inactive,inactive,64
00:54:38.9,4,active,inactive,66
00:21:29.4,4,active,active,63
00:45:08.3,1,inactive,inactive,62
00:23:57.4,4,inactive,inactive,67
00:41:58.6,1,inactive,active,69
00:06:33.2,6,inactive,inactive,68
00:08:43.4,0,inactive,active,62
00:18:39,3,active,inactive,69
00:24:58,0,inactive,inactive,63
00:33:38.6,5,inactive,inactive,67
00:22:38.1,4,active,inactive,62
00:19:15.6,2,active,active,68
00:46:26.2,4,inactive,inactive,63
00:44:00.1,4,active,active,68
00:40:48.3,4,active,inactive,64
00:41:29.4,3,inactive,inactive,71
00:43:38.9,1,inactive,inactive,62
00:33:12.8,4,inactive,inactive,69
00:27:46.6,4,active,inactive,64
00:35:54.1,3,inactive,inactive,70
00:01:29.4,0,inactive,inactive,68
00:02:26.3,6,inactive,inactive,64
00:32:39.1,2,inactive,inactive,70
00:55:17.6,3,inactive,active,66
00:07:05.9,1,inactive,active,65
00:17:22.1,1,inactive,active,63
00:18:02.2,2,inactive,inactive,69
00:07:13.6,5,inactive,inactive,69
00:11:22.3,3,inactive,inactive,66
00:39:11.5,2,active,inactive,64
00:44:31,5,inactive,active,70
00:01:29.4,3,inactive,active,68
00:24:38.8,4,inactive,inactive,66
00:41:36.6,3,inactive,inactive,68
00:59:44.6,4,inactive,inactive,64
00:57:05.5,1,active,active,63
00:14:13.6,6,inactive,inactive,68
00:14:42.6,5,inactive,inactive,63
00:05:18.7,1,inactive,inactive,71
00:21:05.4,5,inactive,inactive,68
00:02:24.8,2,active,inactive,71
00:42:14.9,4,inactive,active,65
00:00:09.7,1,inactive,inactive,62
00:36:47.7,4,inactive,inactive,65
00:09:22.5,2,inactive,inactive,63
00:50:17.7,3,inactive,inactive,64
00:28:22.6,2,inactive,inactive,62
00:18:21.4,4,inactive,inactive,62
00:34:21.3,3,active,inactive,63
00:22:57,3,active,inactive,67
00:28:25.6,1,inactive,inactive,62
00:54:10.7,2,active,inactive,71
00:00:04.2,3,inactive,inactive,62
00:09:52.5,1,inactive,active,64
00:23:49.1,3,inactive,inactive,71
00:18:06,6,active,active,63
00:43:39,0,inactive,inactive,65
00:17:11.6,1,inactive,inactive,65
00:38:09.2,0,inactive,inactive,66
00:29:59.3,3,active,inactive,63
00:56:23.4,2,inactive,inactive,63
00:25:46.6,0,active,inactive,67
00:16:14.1,3,inactive,inactive,67
00:31:19.3,3,inactive,inactive,63
00:13:24.1,3,inactive,active,62
00:15:30.1,3,inactive,inactive,68
00:09:32.4,4,inactive,inactive,67
00:43:48,0,inactive,inactive,69
00:54:43.9,2,inactive,active,64
00:44:45.1,3,inactive,inactive,67
00:09:06.2,0,active,inactive,64
00:51:30.4,0,inactive,inactive,65
00:30:39,0,inactive,active,64
00:20:47.5,1,inactive,inactive,63
00:50:19.1,4,inactive,active,69
00:52:24.2,0,inactive,inactive,65
00:46:55.8,3,active,active,64
00:39:22.7,4,inactive,active,64
00:55:48,3,inactive,inactive,66
00:04:06.1,4,inactive,active,68
00:56:30.8,2,inactive,inactive,68
00:15:07.5,4,inactive,inactive,66
00:38:41.9,2,inactive,inactive,67
00:39:59.7,3,inactive,inactive,63
00:27:06.1,3,inactive,inactive,68
00:13:36.8,1,active,inactive,65
00:00:02.5,6,inactive,inactive,65
00:49:59.7,0,inactive,inactive,71
00:46:08,3,inactive,inactive,68
00:06:41.8,0,inactive,inactive,66
00:11:58.3,2,inactive,active,69
00:23:10.7,6,inactive,inactive,62
00:27:26.4,2,active,inactive,70
00:42:12.8,1,inactive,inactive,65
00:06:27.3,1,inactive,inactive,64
00:22:18.1,2,inactive,inactive,70
00:33:18,0,inactive,active,62
00:20:54.7,5,inactive,inactive,69
00:53:39.8,2,inactive,inactive,64
00:11:10.5,6,inactive,inactive,64
00:07:41.3,3,active,inactive,69
00:34:50.9,4,inactive,inactive,62
00:39:47.6,5,inactive,inactive,69
00:36:25.4,2,active,inactive,64
00:36:21.5,1,inactive,inactive,63
00:20:05.5,0,inactive,inactive,62
00:35:27.6,1,inactive,inactive,62
00:43:50.9,0,inactive,inactive,64
00:03:06,2,inactive,inactive,66
00:52:24.4,1,inactive,inactive,71
00:38:07.2,4,inactive,inactive,62
00:15:23.5,3,active,inactive,66
00:54:46.9,3,inactive,inactive,62
00:44:20.4,0,inactive,inactive,69
00:18:33,4,inactive,inactive,67
00:44:59.7,0,inactive,inactive,67
00:19:34.5,3,inactive,active,65
00:02:27.3,3,active,inactive,65
00:04:51.6,1,inactive,active,63
00:46:35.6,5,inactive,inactive,68
00:10:09.8,3,inactive,inactive,68
00:44:16.3,1,inactive,inactive,69
00:04:06.3,1,inactive,active,68
00:07:24.4,3,inactive,inactive,68
00:32:52.1,0,active,inactive,64
00:45:10.4,5,inactive,inactive,68
00:27:09,0,inactive,inactive,64
00:05:48.3,4,active,inactive,71
00:07:09.6,5,active,inactive,68
00:22:08.6,1,inactive,inactive,71
00:57:36.7,3,active,active,63
00:27:24.5,1,inactive,inactive,70
00:41:59.2,0,active,inactive,65
00:40:13.6,0,active,inactive,67
00:03:35.2,0,active,inactive,68
00:23:50.5,3,inactive,inactive,64
00:18:25.6,2,active,active,65
00:21:28.4,3,inactive,inactive,63
00:39:08.3,6,inactive,inactive,68
00:24:17.1,4,inactive,inactive,67
00:26:00.2,6,inactive,inactive,71
00:29:21,2,inactive,inactive,69
00:53:31.2,0,active,inactive,64
00:30:54,1,inactive,inactive,71
00:31:16.1,3,active,inactive,67
00:52:25,1,active,active,64
00:56:15.9,2,inactive,inactive,64
00:27:17.2,0,inactive,active,67
00:46:47.9,2,inactive,inactive,67
00:32:45.7,1,inactive,inactive,71
00:13:11.7,2,inactive,inactive,62
00:21:35,6,inactive,inactive,68
00:03:18.4,5,inactive,inactive,67
00:05:54.1,3,inactive,inactive,66
00:20:14,4,active,inactive,65
00:30:56.3,1,inactive,inactive,66
00:23:46.4,1,active,inactive,63
00:31:49.5,4,inactive,active,64
00:20:46.8,0,inactive,inactive,70
00:03:15.1,1,inactive,inactive,71
00:51:40.9,4,inactive,inactive,68
00:49:48.1,2,inactive,inactive,71
00:20:20.6,2,inactive,inactive,62
00:21:40.4,0,inactive,inactive,67
00:54:59,4,inactive,inactive,65
00:35:12.7,1,inactive,inactive,70
00:13:47,4,active,inactive,66
00:35:24.2,0,inactive,inactive,65
00:19:49.6,4,inactive,inactive,67
00:51:38.9,3,inactive,inactive,62
00:56:52.9,1,inactive,inactive,69
00:42:56.9,4,active,active,67
00:40:45.8,1,inactive,active,67
00:32:39.4,0,inactive,inactive,67
00:38:13.3,1,active,inactive,63
00:57:35.4,3,inactive,inactive,62
00:05:56.6,1,active,inactive,68
00:01:19.2,3,inactive,inactive,69
00:05:51.2,0,inactive,inactive,69
00:34:42.6,0,inactive,inactive,69
00:09:48.6,5,inactive,inactive,69
00:13:14.4,2,inactive,inactive,67
00:28:16.9,2,inactive,active,63
00:03:44.7,3,inactive,inactive,68
00:28:53.7,4,inactive,inactive,66
00:45:23.6,1,inactive,inactive,68
00:38:06.6,1,inactive,inactive,67
00:37:39.1,2,inactive,inactive,62
00:46:03.2,1,active,active,70
00:47:04,6,active,active,65
00:51:14.7,3,inactive,active,71
00:16:19.3,0,inactive,inactive,69
00:51:53.6,1,inactive,inactive,62
00:14:52.3,2,inactive,inactive,63
00:49:47.1,2,inactive,inactive,65
00:01:08.3,0,inactive,active,66
00:52:06,1,inactive,inactive,67
00:17:34.6,2,inactive,inactive,70
00:34:18.5,6,inactive,inactive,68
00:07:54.4,4,inactive,inactive,62
00:21:25.2,2,inactive,active,71
00:50:55.9,3,active,inactive,69
00:13:22.2,6,inactive,inactive,71
